1.127815529561597252e+00,-3.361284005063839841e-01,-3.493132469833399312e-01,8.228553445520440102e-01,4.738893439459644363e-01,-1.101212446442668691e+00,5.788939175765717149e-01,-1.503673334973111952e+00,-3.561348016438087849e-01,-1.298111250168648700e+00,-4.951922476411312890e-01,-1.520707426848469490e+00,1.976664209010301765e-01,8.587090448408002397e-01,1.285789622126075837e+00,-1.129751214869714637e+00,-6.402904025182571957e-01,1.479542380815880964e+00,-1.520943148114729082e+00,8.559801379130076437e-01,-2.191744311638360587e-02,1.173192934556940736e+00,-8.352400915422686367e-01,-4.991979367276624391e-01
-1.274081335737681009e+00,2.829537113600348430e+00,-4.421240492242645148e-01,-6.330236810910490064e-01,-2.532499570577407821e-01,3.678418008134020645e-01,-6.220147899416302029e-02,-2.162765138292561673e-01,-8.438865377855778727e-01,-3.426392964895254578e-01,-5.452002259943644624e-01,2.128647566727056351e+00,-1.059450348590099900e+00,-6.748484873261750838e-01,8.724492989452417024e-01,1.525875611860812997e-01,4.314016243716391474e-01,-1.230309528946152420e-01,3.172214760096918607e-01,-4.475661930816274281e-01,-1.223685655146083517e+00,-1.132231609236346470e+00,-2.595629565369243608e+00,-5.966570691533482074e-02
-7.582530671886102969e-01,-2.327901652929225573e+00,5.825374619063313775e-01,6.790360643261402762e-01,8.427764105297409492e-01,1.143024648419008887e-01,1.116526303624236327e+00,8.952403036768261657e-01,9.229927812142797450e-01,-5.119546537697533539e-01,-1.322427444496451887e+00,-2.224820285892402105e-01,5.392218613449265563e-01,3.371408860676335939e-01,2.110053856803149608e-01,1.678350401590837648e-01,4.997306255478679571e-01,3.361097277426385310e-01,-4.237959021718569197e-01,-8.609534937001436239e-01,7.020971720735762478e-01,7.162028208173016885e-01,4.055115622037775425e-01,9.176863968404140870e-01
-1.007004599424357494e+00,1.092064100435447660e+00,6.853657829821271918e-02,-4.266922423008568388e-01,3.841769814829354424e-01,-1.021517542760547737e-01,1.718659107563050403e+00,-1.010639378139053024e+00,-1.341164862267482105e+00,-5.707714891335275986e-01,-3.107803526095527166e-02,1.199949864068212468e+00,-5.791038686804962365e-01,2.817071972683905745e+00,-3.674567757195941753e-01,4.425672440726456380e-01,-8.734870443546763896e-01,-1.182162891067354948e+00,-6.732794070803902950e-03,-6.491148922054974790e-02,-7.643275527887697374e-01,8.030347318358118658e-01,1.214296482160106105e+00,2.543718812581108324e-01
-9.397442702817799809e-01,-9.144540327570406246e-01,-1.724738417114331623e+00,-1.097565772608885437e+00,-1.655744037861280438e+00,6.029294766329030830e-01,2.117504858944500301e-01,-1.206555316576032544e+00,-5.356577390375367731e-01,1.010901177360003178e+00,-1.334698541625188639e+00,-5.561915079895541902e-01,-1.225389151086218931e+00,2.697519486438607061e-01,-1.136656290637616751e+00,-1.184786179666439399e+00,-4.682025791099078682e-01,9.419520281852937771e-01,2.860273638369540891e-02,-1.209705897160509469e+00,-1.454466138238646122e+00,-3.183900190687931619e+00,-1.315710666057837042e+00,-1.358321314731134821e+00
7.094428780154677927e-01,1.729480362518982739e+00,4.570324717084938149e-01,1.340597835650684244e+00,-3.244282331684021914e-01,6.111431100082900109e-02,-4.072088747383578733e-01,-5.281583449092556171e-01,7.382830646101972150e-01,1.316401491919440836e-01,-8.018895959217157143e-01,-1.172813332107966344e+00,-3.835061444719409240e-01,1.083733569373339423e+00,6.411798075480484860e-01,1.121714642976952281e-01,-6.633643446215971018e-01,-1.295319579263071730e-01,-2.061263904708360850e-01,-6.274614175291849671e-02,1.227427755659363129e+00,2.241061039155643808e+00,2.463026081955403401e-01,5.110934124022097347e-01
5.661730624429703873e-01,1.427695372889841829e+00,6.814976629453262102e-01,-3.718271859691910097e-01,-4.640459145159015475e-01,4.372971877720521761e-01,4.718672310392608149e-01,1.577027580468425727e+00,-3.758319965592673562e-01,6.877827192553025437e-01,-3.586118918510036169e-01,-1.319956349192714429e+00,-2.076522016400177140e-01,-1.419161702985543894e+00,3.702108213306311013e-01,1.248605675306254520e-01,9.998019415861862935e-01,1.165152998986629801e-01,1.298536865191777023e+00,-3.106130360122528522e+00,3.239411978500211786e-01,-2.204707159438612785e-01,7.521749932310102527e-02,-4.890891596005405018e-01
-1.995793227241435819e-01,-2.570779779651220398e+00,9.156812746182242391e-01,-5.248266570275770260e-01,-9.786717781322200604e-01,-1.810717642043619957e-01,-5.626933947091259380e-01,3.486774655497815623e+00,-2.634873603780276130e-01,-1.567025298321254478e+00,-1.980139643944176311e-03,8.434936246095516843e-01,1.009398834800715239e+00,4.636892454073995307e-01,-7.953847230092782050e-01,-3.763028697453509319e-01,-6.699175354126990500e-01,1.968230450356041883e-01,9.958848744313217871e-01,7.632516373794905329e-01,-7.194217143654333402e-01,-2.371669631803443104e-02,-4.059689842226102408e-01,-5.635803635007374801e-01
3.903073613005598186e-01,2.322891744715540163e+00,-9.369678837745445965e-02,1.220525641204987188e+00,-6.174503745705438584e-01,-8.129501414628748091e-01,-1.332607180072312936e+00,1.277620427257915914e+00,-6.736284106476123634e-01,-3.922125121226140987e-01,9.064037318891925432e-01,6.277097860436614551e-01,5.612914448821358926e-01,9.150791910759087378e-01,-1.076759893287643433e+00,1.602386461331692033e-02,-1.035482552444467075e+00,-2.078274887234794477e-01,-1.654924441260900436e-01,-8.564613131569320803e-01,9.374916503716641536e-01,-1.478169630736592133e+00,1.327336555672078644e+00,1.771705087612490681e-02
1.245778868020965158e+00,-1.074089514008186086e+00,-2.823814020255052126e-01,1.495026092449434740e+00,-7.406167436316409003e-02,-1.312915804305654632e-01,-2.346549423812784585e-01,-8.690785316210516420e-01,3.697831794122614646e-01,1.039483945517619690e-01,-9.410027638371081249e-01,-3.565154717468708157e-01,-1.565981083322599776e+00,-1.280089230844078552e+00,1.613692897632100109e+00,2.707245303620089416e-01,-2.415466763376137749e+00,-1.306910924605378499e+00,-3.455958143977240493e-02,6.667464323879302990e-01,-2.911268215755141026e-02,5.310212493999967309e-01,-1.003034711904419174e-01,-1.544627530921524050e+00
9.653862528994018311e-01,7.855244032160689782e-01,-4.136523517721687471e-01,9.417138066510495342e-01,3.805367123402534357e-01,-1.274519306309154776e-01,-9.478005065448278366e-01,-1.421939415052039246e-01,2.536633540429021338e-01,5.369728522005042665e-02,1.540649056247357818e+00,-2.204365263038176870e-01,-4.399219715433971278e-01,2.368391516816296338e+00,-1.593363800564058241e+00,1.114851246718352895e+00,-1.101679873418884847e-01,8.281784672307974660e-01,5.151327161822595313e-01,-3.304576240400057818e-01,2.269203551126598717e-01,-1.810560362706370663e+00,-5.097260992724872430e-01,6.030249062563119988e-01
1.060502521434181000e+00,-2.532825197801714889e+00,-2.835823658451160356e-01,6.333050832774819172e-01,4.254904789936917592e-02,7.281458733455354881e-01,-2.497646075981288516e-01,-1.890518431787187925e+00,-1.317427068018601100e+00,2.732192447418291814e-01,-4.549505893409482860e-01,-4.686409249421850109e-01,-3.171035397766698294e-01,6.692915287891999521e-01,3.182463498448164785e-01,2.874028948979099884e-01,8.673341354282401161e-01,-6.745684618551859302e-01,1.139092424283513622e-01,-1.766566907420057397e+00,1.041692162842803027e-01,7.799195214094714057e-01,-7.388776239791463585e-01,-6.793170341969383408e-01
2.175500907937712114e+00,2.425349054832446338e-01,9.123679256967608397e-01,2.891897682542398096e-01,2.729213209981705135e-01,2.092541276191859811e+00,4.270797676137896848e-01,3.897572423044247114e-01,4.300151980857906675e-02,2.591516059776283742e-01,-8.229484225492914584e-01,-8.851381830738871970e-02,1.006861302930743413e-01,-8.164013406301618980e-01,-8.285209774862362098e-01,9.880335048590020985e-01,6.812231629480873796e-01,-3.606537872409944223e-02,7.533132165254132762e-01,1.053029161045351048e+00,7.566898019233591066e-01,1.056384443249152261e+00,4.540251233843939360e-01,4.260237889071666895e-01
-7.651961332070744692e-01,-1.238034111930895964e+00,-1.239370170867657661e+00,1.270048238717425892e+00,2.919218385850109954e+00,8.447354935950073321e-03,-8.818599297163528528e-01,-1.055133725912940967e+00,-8.245515121198908615e-01,7.503386082533123336e-01,7.145737464917042425e-01,-3.878475443119167726e-02,2.964900466605648044e-02,-1.868432340581270612e+00,-3.907690896650206636e-01,2.399010480744238727e+00,-1.054139234418115079e+00,6.039318784358815861e-01,-1.523176927698357552e-01,-1.623528359204924110e+00,-1.101120344893004477e+00,5.311757105148831037e-01,1.532026326298788987e+00,1.064378981766185284e+00
-5.633932376513335616e-02,-9.551496799975865981e-01,-5.958206581647159661e-01,-8.474999799972471326e-01,1.071045778512075053e+00,1.327756213582104994e-01,-1.818168469535760945e+00,6.175818554601082006e-02,-1.189930133239734955e+00,-1.502469530044633073e-01,7.633081043221938700e-01,3.765292795463472397e-01,8.534955078443242638e-01,1.272298098824937496e+00,7.134874740051944456e-03,-4.007083392504278696e-01,1.268843351003871467e+00,1.340598628874318354e+00,-4.936256725368593501e-01,-1.272875597755237509e+00,7.797144741899934006e-01,1.408944167637488976e+00,3.691031510083536138e-01,-4.803779176634409009e-01
